ID	Marmota himalayana	Marmota sibirica	Marmota caudata	Marmota baibacina
X2_23881	4259	13	28	20
X2_23914	264	0	7	4
X2_23922	197	31	7	4
X2_23938	886	87	46	47
X2_23947	162	32	27	8
X2_23953	276	22	12	19
X2_23957	210	310	64	18
X2_23989	308	37	39	30
X2_23998	245	1	0	0
X2_24007	176	0	0	0
X2_24012	543	4	120	0
X2_24044	539	6	21	2
X2_24101	2570	221	690	245
X2_24107	2531	162	13	0
X2_24121	273	23	20	0
X2_24136	370	99	15	2
X2_24148	410	0	0	8
X2_24172	417	2	5	1
X2_24179	183	8	14	39
X2_24325	433	13	8	3
X2_24326	55	45	0	6
X2_24334	143	0	0	0
X2_24347	1920	2952	112	312
X2_24355	313	0	0	0
X2_24357	344	0	2	0
X2_24358	396	12	1	2
X2_24370	196	15	9	6
X2_24372	179	0	4	8
X2_24377	1653	45	16	31
X2_24383	226	37	3	0
X2_24403	2879	207	21	46
X2_24414	1067	30	4	10
X2_24432	1225	2	21	9
X2_24440	4090	63	65	7
X2_24442	420	100	9	10
X2_24443	510	0	0	0
X2_24451	117	0	0	0
X2_24477	410	77	8	8
X2_24505	297	4	7	2
X2_24537	85	0	0	0
X2_24543	255	0	0	0
X2_24561	551	2	13	4
X2_24565	152	9	29	0
X2_24598	678	48	14	0
X2_24602	226	3	0	0
X2_24605	447	137	135	14
X2_24606	543	1843	90	34
X2_24633	554	737	461	34
X2_24662	1393	0	0	1
X2_24670	479	0	1	3
X2_24673	125	24	9	8
X2_24739	258	91	25	21
X2_24756	508	1	6	0
X2_24800	230	0	0	0
X2_24803	137	20	91	4
X2_24841	1971	591	68	178
X2_24879	296	11	9	12
X2_24886	317	8	2	0
X2_24918	137	3	0	0
X2_24934	264	2	3	1
X2_24954	1464	6	0	257
X2_24971	2075	14	0	9
X2_25005	214	0	0	0
X2_25046	82	72	0	2
X2_25065	2008	0	4	56
X2_25085	222	0	0	0
X2_25129	179	0	0	0
X2_25148	220	71	26	10
X2_25188	133	20	1	23
X2_25194	978	25	280	63
X2_25212	4353	4980	994	1534
X2_25241	838	235	136	340
X2_25255	1568	0	0	1
X2_25257	246	34	41	8
X2_25259	1561	0	3	7
X2_25274	724	164	9	80
X2_25279	268	29	4	6
X2_25294	821	129	33	30
X2_25295	4982	0	0	0
X2_25307	4265	2	0	8
X2_25352	541	11	1	0
X2_25353	124	1	5	0
X2_25373	1071	28	28	0
X2_25386	98	49	16	8
X2_25397	1692	24	3	2
X2_25412	317	8	0	0
X2_25418	266	12	37	2
X2_25421	2480	27	14	0
X2_25425	1075	39	18	51
X2_25452	256	33	1	0
X2_25487	1757	89	5	6
X2_25512	122	0	0	0
X2_25573	75	0	9	2
X2_25662	612	221	31	2
X2_25677	217	5	0	0
X2_25762	615	1581	358	646
X2_25816	6458	0	0	0
X2_25818	199	45	4	2
X2_25827	667	118	9	5
X2_25848	758	17	2	0
X2_25859	81	0	0	0
X2_25897	59	13	17	2
X2_25918	2329	102	229	49
X2_25939	277	1	0	0
X2_25976	97	12	2	0
X2_26014	159	50	5	4
X2_26070	226	0	0	4
X2_26075	2014	6	11	2
X2_26110	139	3	3	0
X2_26111	273	48	34	33
X2_26118	161	1	1	0
X2_26120	625	24	11	9
X2_26130	113	7	16	1
X2_26131	5736	25	7	33
X2_26149	263	0	0	0
X2_26173	201	3	2	0
X2_26216	152	2	6	1
X2_26220	131	0	0	2
X2_26272	767	4	1	0
X2_26281	18234	2	2	0
X2_26295	152	0	0	0
X2_26300	204	8	9	1
X2_26311	1234	12	31	67
X2_26314	1829	68	0	0
X2_26339	799	141	14	59
X2_26352	11166	106	83	30
X2_26385	242	8	18	5
X2_26388	144	2	0	0
X2_26403	120	2	0	0
X2_26416	3312	230	40	51
X2_26440	3244	21	15	10
X2_26445	153	54	0	0
X2_26447	4346	2	0	0
X2_26468	5225	108	5	37
X2_26494	72	0	0	0
X2_26510	48	16	16	1
X2_26537	82	0	0	0
X2_26538	521	0	0	0
X2_26549	64	2	0	0
X2_26551	296	0	2	0
X2_26556	2150	53	1	20
X2_26599	416	0	0	0
X2_26611	646	0	0	0
X2_26620	204	15	23	0
X2_26634	162	4	0	1
X2_26637	605	5	5	5
X2_26651	270	24	0	2
X2_26681	382	46	10	2
X2_26720	667	83	20	67
X2_26734	154	0	0	0
X2_26759	532	2	3	10
X2_26781	1096	21	18	8
X2_26788	6329	93	2	0
X2_26868	2741	0	2	2
X2_26873	56	12	1	6
X2_26880	7796	82	8	11
X2_26891	171	11	6	437
X2_26905	349	18	12	25
X2_26918	3053	136	38	54
X2_26945	265	41	0	1
X2_26947	323	31	7	11
X2_26969	760	0	0	10
X2_27001	290	8	56	7
X2_27005	306	1	2	8
X2_27031	254	2	0	0
X2_27034	259	44	0	0
X2_27043	549	0	0	0
X2_27046	288	22	1	3
X2_27060	96	13	0	0
X2_27091	1111	85	30	40
X2_27101	148	0	0	0
X2_27117	384	40	29	15
X2_27135	176	0	15	23
X2_27152	181	3	2	0
X2_27194	167	13	3	1
X2_27198	221	4	1	21
X2_27217	1889	0	0	0
X2_27218	2601	3	0	2
X2_27222	2457	741	738	930
X2_27226	1725	121	169	141
X2_27232	73	0	5	1
X2_27256	258	42	2	0
X2_27259	61	1	0	0
X2_27264	55	0	0	0
X2_27271	122	137	14	8
X2_27300	1913	122	6	5
X2_27364	279	48	18	25
X2_27446	190	0	0	0
X2_27457	127	2	17	0
X2_27558	224	0	0	0
X2_27570	233	757	73	150
X2_27572	99	0	0	0
X2_27669	96	27	7	11
X2_27676	329	0	0	2
X2_27692	68	4	0	0
X2_27694	1895	26	10	26
X2_27707	478	6	2	0
X2_27757	1158	2	0	8
X2_27788	1187	64	8	17
X2_27813	151	31	6	4
X2_27840	57	0	0	0
X2_27846	190	2	3	0
X2_27871	267	2	7	0
X2_27879	175	7	0	0
X2_27917	126	9	0	4
X2_27923	55	9	2	6
X2_27925	463	6	1	3
X2_27938	247	0	1	0
X2_27952	114	10	1	0
X2_27986	190	34	4	0
X2_28036	10848	5	45	83
X2_28062	658	120	76	15
X2_28101	623	9	3	2
X2_28112	66	18	5	0
X2_28114	139	0	0	7
X2_28115	131	35	14	10
X2_28127	201	0	9	6
X2_28132	9000	161	701	276
X2_28133	166	0	0	0
X2_28134	575	0	0	0
X2_28169	3576	175	239	47
X2_28227	323	10	5	0
X2_28242	259	0	0	0
X2_28308	241	4	6	2
X2_28314	4888	71	22	22
X2_28327	93	32	2	2
X2_28364	279	2	1	1
X2_28380	368	1	4	4
X2_28396	389	69	28	32
X2_28398	644	15	14	8
X2_28436	662	196	150	32
X2_28443	205	2	8	0
X2_28455	416	0	10	20
X2_28479	69	0	0	0
X2_28530	133	0	0	0
X2_28533	4605	0	2	4
X2_28542	334	42	6	3
X2_28560	2532	8	0	0
X2_28564	131	1	1	0
X2_28611	1233	0	0	3
X2_28638	349	0	1	2
X2_28651	1197	22	35	74
X2_28655	161	0	0	0
X2_28660	529	15	38	7
X2_28687	419	5	5	11
X2_28695	1143	274	208	170
X2_28706	354	4	0	0
X2_28735	783	24	3	18
X2_28749	391	0	0	0
X2_28804	119	0	0	0
X2_28812	104	0	0	0
X2_28813	464	25	4	2
X2_28815	897	922	2037	1236
X2_28846	1041	17	0	0
X2_28878	2245	562	2	1
X2_28921	875	97	9	2
X2_28943	301	3	0	6
X2_29013	1018	51	28	2
X2_29021	107	0	0	0
X2_29028	433	1	0	0
X2_29029	153	11	4	2
X2_29034	4649	2	0	0
X2_29049	123	104	69	17
X2_29060	20816	20356	7510	17705
X2_29177	116	2	0	0
X2_29185	483	8	2	1
X2_29199	146	91	38	60
X2_29220	509	0	2	0
X2_29221	253	11	112	76
X2_29242	73059	6	2	2
X2_29251	339	28	6	0
X2_29262	287	0	2	6
X2_29263	245	5	3	19
X2_29298	177	39	0	34
X2_29334	117	0	0	0
X2_29344	290	48	26	15
X2_29345	194	2	3	0
X2_29369	181	0	0	0
X2_29375	110	8	2	2
X2_29382	1142	51	9	23
X2_29432	88	0	0	5
X2_29461	159	10	5	6
X2_29488	317	33	8	2
X2_29491	5421	15	4	1
X2_29535	307	16	15	173
X2_29601	76	0	0	0
X2_29627	225	249	75	17
X2_29658	476	1	32	7
X2_29713	78	0	0	0
X2_29732	67	0	2	0
X2_29742	4919	389	165	38
X2_29762	5633	0	2	5
X2_29804	156	43	16	4
X2_29912	986	63	8	27
X2_29975	7723	6015	1148	328
X2_30003	261	0	0	0
X2_30009	381	204	146	132
X2_30039	89	0	0	0
X2_30051	242	0	0	0
X2_30065	329	27	57	8
X2_30110	743	200	125	29
X2_30133	102	1	0	3
X2_30147	167	55	15	1
X2_30178	116	0	0	0
X2_30196	1114	35	158	112
X2_30203	285	55	38	1
X2_30210	233	26	74	11
X2_30233	375	315	157	38
X2_30252	295	106	22	66
X2_30258	240	4	150	6
X2_30262	2260	109	242	298
X2_30303	96	22	2	2
X2_30315	115	6	0	0
X2_30321	357	12	6	9
X2_30328	79	16	19	5
X2_30350	394	8	3	4
X2_30363	868	0	0	0
X2_30377	5903	1	1	7
X2_30385	95	0	0	4
X2_30437	100	8	16	8
X2_30477	568	65	9	2
X2_30488	357	23	16	11
X2_30545	1051	0	0	1
X2_30553	1063	0	8	3
X2_30607	2423	18	1	0
X2_30614	462	0	0	0
X2_30634	200	19	15	1
X2_30645	247	30	6	20
X2_30653	102	2	55	0
X2_30681	162	125	2	1
X2_30693	230	0	0	0
X2_30708	1148	50	0	0
X2_30721	222	357	58	20
X2_30742	116	1	0	0
X2_30781	132	29	3	11
X2_30782	116	0	0	0
X2_30852	70	0	0	0
X2_30859	183	61	15	1
X2_30886	181	0	0	0
X2_30893	108	0	0	0
X2_30897	505	44	0	1
X2_30907	10239	6	0	0
X2_30923	4030	20	119	23
X2_31022	1682	0	1	0
X2_31027	113	0	0	0
X2_31044	86	20	32	77
X2_31069	367	1	0	0
X2_31098	375	0	0	19
X2_31109	295	43	69	32
X2_31116	179	44	17	14
X2_31139	138	20	5	2
X2_31164	116	0	0	0
X2_31175	245	0	6	0
X2_31181	4329	0	1	0
X2_31203	185	32	0	0
X2_31216	89	10	1	9
X2_31274	386	150	0	99
X2_31276	277	7	1	2
X2_31316	83	24	0	0
X2_31318	94	32	16	15
X2_31327	367	16	42	4
X2_31332	205	0	2	0
X2_31351	203	4	0	9
X2_31355	573	5	21	12
X2_31357	165	2	0	0
X2_31387	80	2	18	4
X2_31388	163	21	0	0
X2_31409	3833	13	16	1
X2_31422	476	11	53	16
X2_31424	780	42	4	3
X2_31431	6717	0	0	0
X2_31475	1896	328	31	47
X2_31479	202	1	0	0
X2_31500	388	55	18	2
X2_31510	223	5	0	1
X2_31522	248	81	14	2
X2_31550	482	50	25	4
X2_31557	175	22	6	2
X2_31582	206	10	1	9
X2_31585	991	39	1	29
X2_31605	74	3	0	2
X2_31630	116	0	1	0
X2_31648	131	12	0	0
X2_31651	65	0	0	0
X2_31704	1004	0	1	0
X2_31712	240	21	2	6
X2_31730	440	2	1	1
X2_31747	1232	3	1	0
X2_31756	1340	2	0	0
X2_31757	772	32	21	21
X2_31781	113	28	2	6
X2_31786	706	16	5	0
X2_31796	192	39	7	4
X2_31802	1809	43	42	25
X2_31837	13874	81	17	20
X2_31839	93	35	14	4
X2_31853	766	1	11	16
X2_31887	418	0	7	2
X2_31918	188	47	9	0
X2_31956	393	25	49	2
X2_31963	179	24	75	135
X2_31998	238	86	50	35
X2_32000	428	191	47	23
X2_32040	82	18	2	3
X2_32075	6680	20	0	6
X2_32084	10520	18	25	54
X2_32100	95	19	49	0
X2_32106	159	0	0	0
X2_32125	1828	24	22	4
X2_32131	268	0	0	0
X2_32149	835	0	2	4
X2_32152	231	0	0	0
X2_32193	245	67	1	0
X2_32197	259	0	0	0
X2_32199	502	47	3	6
X2_32200	196	45	20	11
X2_32210	99	5	0	6
X2_32251	243	10	0	0
X2_32276	100	0	1	0
X2_32298	373	6	26	6
X2_32382	235	50	6	0
X2_32434	69	2	4	2
X2_32458	1715	0	3	0
X2_32490	179	0	0	0
X2_32553	767	18	68	38
X2_32602	2408	67	48	34
X2_32622	986	45	16	1
X2_32631	125	0	8	0
X2_32639	283	33	42	7
X2_32640	182	12	4	1
X2_32734	54	1	0	0
X2_32753	103	10	0	1
X2_32775	401	52	73	61
X2_32813	157	33	5	0
X2_32869	105	0	0	0
X2_32889	1951	186	694	168
X2_32906	184	44	21	5
X2_32965	3135	101	11	15
X2_32989	1330	0	2	1
X2_33001	66	0	0	0
X2_33007	106	0	0	0
X2_33009	145	10	14	0
X2_33011	350	85	172	87
X2_33050	73	6	3	4
X2_33069	111	4	0	2
X2_33094	575	6	2	0
X2_33106	281	5	0	3
X2_33126	707	4	0	11
X2_33135	122	0	0	0
X2_33159	118	0	10	1
X2_33183	506	14	3	0
X2_33188	4162	843	1613	167
X2_33218	142	4	23	4
X2_33221	349	28	16	6
X2_33266	160	2	0	0
X2_33275	2568	25	0	2
X2_33282	646	45	6	2
X2_33289	244	0	2	0
X2_33310	161	0	0	0
X2_33343	123	8	8	1
X2_33347	72	0	0	0
X2_33353	4987	0	2	5
X2_33378	1677	154	85	34
X2_33425	126	10	1	0
X2_33428	91	0	0	6
X2_33430	1293	17	31	14
X2_33431	163	26	16	9
X2_33446	53	2	7	3
X2_33450	51	2	1	0
X2_33465	173	17	2	0
X2_33475	871	6	1	5
X2_33500	177	1	0	1
X2_33515	134	1	0	2
X2_33569	3557	5	2	2
X2_33577	68	2	0	0
X2_33579	15967	6	9	9
X2_33600	1434	156	4	79
X2_33649	241	22	51	24
X2_33653	3613	2232	6437	1041
X2_33659	617	0	0	0
X2_33662	15740	534	79	227
X2_33666	155	24	1	7
X2_33691	343	34	0	1
X2_33723	976	64	9	0
X2_33744	402	3	19	0
X2_33770	260	31	32	4
X2_33841	114	0	2	35
X2_33847	461	117	2	2
X2_33856	319	35	19	30
X2_33862	304	42	12	16
X2_33870	303	4	0	0
X2_33886	129	12	19	3
X2_33899	89	11	8	1
X2_33901	394	19	1	8
X2_33911	149	0	0	0
X2_33929	864	0	0	0
X2_33972	121	17	4	4
X2_34023	911	4	0	1
X2_34085	205	3	2	0
X2_34112	632	7	124	126
X2_34140	2785	14	5	21
X2_34154	1242	0	0	0
X2_34163	2782	0	2	0
X2_34164	251	0	5	5
X2_34169	526	13	55	18
X2_34171	739	0	0	1
X2_34187	331	53	9	7
X2_34195	112	0	1	0
X2_34314	134	20	4	0
X2_34335	67	0	0	0
X2_34354	822	1	31	27
X2_34414	1578	77	27	14
X2_34417	95	0	0	0
X2_34437	104	0	72	0
X2_34443	298	43	17	0
X2_34446	537	28	6	9
X2_34453	198	82	45	1
X2_34466	2376	0	4	3
X2_34513	599	89	307	114
X2_34528	458	56	23	1
X2_34552	161	79	2	4
X2_34561	327	12	2	3
X2_34581	156	0	0	0
X2_34582	130	3	0	0
X2_34586	147	36	38	32
X2_34593	138	0	0	0
X2_34596	341	4	1	0
X2_34615	169	18	4	0
X2_34646	107	0	0	0
X2_34690	126	0	0	0
X2_34691	317	0	0	0
X2_34695	693	145	119	74
X2_34772	107	61	63	28
X2_34779	137	0	1	5
X2_34819	99	5	0	0
X2_34845	289	7	39	23
X2_34850	53	0	0	0
X2_34854	203	1	2	11
X2_34872	640	64	906	423
X2_34877	123	32	0	0
X2_34945	203	5	0	0
X2_34968	465	0	2	2
X2_35040	340	0	0	0
X2_35049	101	2	0	0
X2_35083	175	113	0	5
X2_35091	479	19	14	9
X2_35152	18138	2	11	18
X2_35183	191	11	0	0
X2_35196	164	104	42	19
X2_35204	87	8	3	2
X2_35205	118	0	0	0
X2_35215	323	1	0	0
X2_35218	88	0	0	0
X2_35222	397	26	18	12
X2_35230	261	0	0	0
X2_35262	274	3	1	0
X2_35268	316	15	0	0
X2_35277	1888	51	90	198
X2_35297	1511	21	10	6
X2_35313	1841	173	64	24
X2_35362	240	0	0	2
X2_35385	760	6	0	0
X2_35428	913	0	0	0
X2_35476	163	89	9	0
X2_35519	281	40	0	7
X2_35547	508	19	0	9
X2_35580	199	18	4	9
X2_35581	521	10	3	3
X2_35585	90	0	6	0
X2_35589	65	17	13	6
X2_35631	401	0	0	0
X2_35708	2215	73	2	2
X2_35724	506	0	4	2
X2_35730	193	3	0	13
X2_35733	3092	328	1248	287
X2_35736	360	23	6	5
X2_35745	2676	4	7	4
X2_35748	647	3063	731	48
X2_35763	198	0	0	0
X2_35767	194	9	0	2
X2_35814	87	3	10	0
X2_35846	9506	6	13	19
X2_35853	75	4	0	0
X2_35865	305	58	22	29
X2_35868	114	0	0	0
X2_35886	248	6	0	1
X2_35891	233	101	6	0
X2_35901	160	28	3	5
X2_35918	812	107	7	5
X2_35977	203	0	0	0
X2_35996	1585	273	135	64
X2_36077	985	187	810	331
X2_36081	496	143	348	293
X2_36084	5521	173	250	90
X2_36085	587	10	0	0
X2_36170	12891	115	60	152
X2_36174	177	59	11	14
X2_36176	140	0	0	0
X2_36182	139	0	0	0
X2_36245	67	0	0	0
X2_36249	1105	37	12	11
X2_36256	7740	2554	3196	6823
X2_36258	1294	16	12	11
X2_36271	455	0	2	3
X2_36284	143	45	22	13
X2_36287	231	0	0	2
X2_36288	56	5	1	2
X2_36289	103	0	4	1
X2_36322	415	33	42	4
X2_36334	4729	3683	6234	5525
X2_36347	4795	132	116	64
X2_36365	74	1	5	8
X2_36369	242	2	5	6
X2_36416	2014	523	97	8
X2_36502	558	32	45	10
X2_36544	4412	3513	1016	5626
X2_36575	696	31	7	2
X2_36586	435	0	2	0
X2_36604	149	1	0	0
X2_36611	151	43	4	7
X2_36618	2338	0	0	0
X2_36621	250	8	0	1
X2_36629	125	0	0	0
X2_36634	123	1	0	0
X2_36662	173	39	24	33
X2_36671	79	9	0	3
X2_36697	253	80	12	3
X2_36731	417	0	0	0
X2_36811	150	2	20	1
X2_36839	7718	120	14	26
X2_36856	1459	0	0	0
X2_36862	167	0	0	6
X2_36864	90	11	1	0
X2_36868	1842	54	2	10
X2_36886	60	4	0	0
X2_36900	46	2	2	0
X2_36937	418	624	771	767
X2_36978	65	19	1	5
X2_36992	314	99	44	16
X2_37127	1228	263	738	202
X2_37134	65	0	5	2
X2_37160	108	0	0	0
X2_37164	316	6	0	0
X2_37181	95	1	1	3
X2_37194	429	13	51	2
X2_37207	9235	186	260	320
X2_37257	727	551	162	0
X2_37300	255	13	134	5
X2_37303	133	29	40	6
X2_37337	341	0	0	0
X2_37338	225	0	0	0
X2_37343	126	0	0	0
X2_37386	91	5	2	0
X2_37414	1993	0	0	6
X2_37417	54	0	0	2
X2_37446	92	50	17	7
X2_37456	311	45	17	7
X2_37470	4842	89	315	50
X2_37493	111	0	0	0
X2_37508	1134	3	0	0
X2_37525	443	63	7	22
X2_37540	396	0	0	0
X2_37565	530	69	25	28
X2_37582	678	2	1	1
X2_37587	564	2	1	0
X2_37607	494	54	29	14
X2_37623	554	9	5	1
X2_37665	324	39	0	132
X2_37673	505	0	0	0
X2_37676	230	53	4	5
X2_37694	1972	12	0	1
X2_37722	183	24	84	15
X2_37744	880	0	0	0
X2_37765	1763	96	37	7
X2_37774	7939	1	10	2
X2_37822	103	35	0	1
X2_37827	60	17	0	0
X2_37831	304	67	136	6
X2_37845	523	234	2	2
X2_37847	65	0	3	3
X2_37861	2487	171	72	55
X2_37869	309	0	7	2
X2_37888	463	11	17	0
X2_37901	230	234	603	88
X2_37927	1143	56	331	0
X2_37942	159	19	14	12
X2_37950	76	5	0	0
X2_38000	160	0	0	0
X2_38018	5539	1	8	16
X2_38026	527	13	0	0
X2_38054	55	0	1	0
X2_38080	1365	6	49	72
X2_38100	208	0	0	0
X2_38101	495	4	9	3
X2_38122	3164	448	55	47
X2_38145	1059	1667	1155	1133
X2_38183	152	0	0	0
X2_38205	66	49	0	4
X2_38206	632	0	4	70
X2_38213	1436	57	7	0
X2_38229	171	2	0	0
X2_38257	77	0	0	0
X2_38262	284	109	30	40
X2_38278	206	9	0	0
X2_38282	61	42	10	1
X2_38311	59	0	0	0
X2_38319	257	0	4	0
X2_38384	63	0	0	0
X2_38388	2734	2	3	20
X2_38399	29403	507	106	21
X2_38462	237	0	0	3
X2_38490	42	0	0	0
X2_38528	174	15	15	6
X2_38568	160	89	1	0
X2_38575	456	2	0	0
X2_38577	9635	210	97	79
X2_38582	396	0	0	0
X2_38600	523	557	2	0
X2_38620	337	0	0	0
X2_38628	677	0	0	0
X2_38633	424	0	0	0
X2_38642	310	3	4	2
X2_38653	597	23	3	2
X2_38654	70	0	0	0
X2_38691	140	35	0	0
X2_38719	307	48	73	6
X2_38722	180	51	3	13
X2_38785	419	18	5	2
X2_38800	237	19	0	0
X2_38859	364	148	37	27
X2_38872	227	155	0	0
X2_38918	155	0	3	2
X2_38926	155	3	0	0
X2_38947	3549	20	4	0
X2_38961	117	14	3	0
X2_38972	1423	37	4	3
X2_39035	107	0	3	0
X2_39076	2266	2	0	1
X2_39102	128	0	0	0
X2_39112	203	0	0	0
X2_39134	416	13	4	0
X2_39150	1226	161	232	311
X2_39178	2063	612	521	95
X2_39196	70	2	0	3
X2_39197	1944	122	6	18
X2_39234	144	18	47	25
X2_39236	248	11	10	1
X2_39242	8512	0	1	0
X2_39267	175	0	0	0
X2_39269	523	7	10	5
X2_39274	124	17	22	2
X2_39281	163	3	1	0
X2_39284	545	322	174	558
X2_39300	64	22	60	50
X2_39336	333	28	6	13
X2_39364	391	50	0	0
X2_39373	1822	0	0	0
X2_39389	813	0	12	0
X2_39397	553	2	0	0
X2_39421	747	893	11	0
X2_39433	134	2	6	1
X2_39454	111	60	3	7
X2_39467	110	34	9	5
X2_39523	92	0	0	0
X2_39530	85	9	4	2
X2_39541	478	2	0	0
X2_39563	2756	425	478	34
X2_39608	127	11	1	0
X2_39624	193	0	0	1
X2_39651	1072	5	6	1
X2_39664	143	0	0	0
X2_39676	135	180	186	148
X2_39678	1455	310	55	4
X2_39682	122	0	0	0
X2_39687	256	84	63	6
X2_39745	675	48	5	0
X2_39774	198	0	0	0
X2_39777	137	0	11	0
X2_39841	417	305	153	30
X2_39842	524	169	14	48
X2_39861	170	0	0	0
X2_39938	833	17	6	5
X2_39950	576	0	0	0
X2_39951	1630	84	52	36
X2_39957	1058	385	6666	352
X2_39975	5941	28	15	14
X2_40018	198	26	0	31
X2_40021	1113	2	0	7
X2_40024	66	0	0	0
X2_40041	117	26	8	0
X2_40042	1333	63	11	2
X2_40066	236	3	3	3
X2_40083	678	288	87	75
X2_40123	1047	167	13	8
X2_40225	326	0	0	0
X2_40241	164	6	1	0
X2_40267	77	14	3	0
X2_40270	307	3	0	0
X2_40296	92	1	15	8
X2_40297	224	6	0	0
X2_40304	128	0	0	0
X2_40323	96	38	16	2
X2_40338	74	9	13	0
X2_40344	118	0	0	0
X2_40346	55	0	2	0
X2_40370	273	113	14	15
X2_40380	60	2	0	0
X2_40384	1920	31	28	2
X2_40415	180	0	0	0
X2_40428	13727	2	1	3
X2_40434	7344	50	116	33
X2_40441	22474	422	43	18
X2_40448	637	2	0	0
X2_40467	2924	110	30	49
X2_40524	97	20	0	0
X2_40548	177	39	21	8
X2_40617	641	0	0	0
X2_40634	259	27	89	67
X2_40638	173	3	1	3
X2_40645	84	1	0	0
X2_40656	143	14	5	5
X2_40668	221	0	0	0
X2_40673	162	70	20	9
X2_40728	665	81	0	0
X2_40749	83	11	3	1
X2_40789	1025	3	1	1
X2_40831	125	45	30	4
X2_40834	359	9	0	0
X2_40841	183	11	3	6
X2_40882	16437	553	280	43
X2_40898	7919	56	2	42
X2_40913	118	1	0	0
X2_40926	119	9	1	0
X2_40950	102	2	1	2
X2_40953	307	120	49	4
X2_40980	214	11	2	0
X2_41012	239	0	1	9
X2_41054	209	73	29	15
X2_41067	11820	77	158	26
X2_41074	24778	369	117	51
X2_41094	7911	298	32	104
X2_41099	164	0	4	7
X2_41100	266	0	0	1
X2_41114	1558	946	42	117
X2_41122	182	0	1	0
X2_41148	233	17	1	6
X2_41154	129	2	1	31
X2_41179	301	20	2	8
X2_41182	636	30	0	0
X2_41365	1026	873	26	171
X2_41385	246	0	2	2
X2_41458	252	50	10	12
X2_41524	224	5	1	0
X2_41590	1982	2577	515	148
X2_41594	777	2	2	11
X2_41596	346	2	0	1
X2_41601	320	80	6	1
X2_41616	1872	323	82	0
X2_41632	333	24	0	191
X2_41697	381	65	7	0
X2_41719	116	1	0	0
X2_41736	2455	2	28	26
X2_41749	169	9	3	2
X2_41758	75	0	0	0
X2_41770	1896	1220	3045	1641
X2_41783	240	0	0	0
X2_41798	865	0	0	6
X2_41806	538	51	4	0
X2_41838	528	14	348	16
X2_41852	494	0	3	0
X2_41880	595	93	25	1
X2_41884	1361	3	1	2
X2_41890	96	2	0	0
X2_41891	661	94	0	4
X2_41918	191	6	0	0
X2_41925	714	41	9	17
X2_41955	773	0	9	1
X2_41969	164	0	0	0
X2_41979	54	0	0	2
X2_41999	188	14	1	4
X2_42012	191	0	0	0
X2_42049	2014	1	0	0
X2_42054	101	28	56	6
X2_42057	114	0	0	0
X2_42059	5560	1929	8954	477
X2_42064	116	0	0	0
X2_42077	88	39	42	14
X2_42157	656	17	7	28
X2_42170	347	61	2	0
X2_42186	97	0	0	0
X2_42215	132	145	12	16
X2_42280	154	25	0	0
X2_42301	5161	0	2	0
X2_42377	8090	122	36	115
X2_42390	379	25	8	15
X2_42404	177	4	0	0
X2_42411	452	62	20	28
X2_42442	77	0	6	0
X2_42471	311	1	0	0
X2_42534	62646	8301	14665	17521
X2_42554	642	39	33	2
X2_42583	495	54	21	3
X2_42589	113	0	0	0
X2_42610	888	17	1	1
X2_42619	288	0	0	10
X2_42655	318	15	3	0
X2_42660	418	16	13	2
X2_42666	105	2	1	1
X2_42731	278	0	0	4
X2_42756	269	0	0	0
X2_42763	58546	158	215	93
X2_42767	105	0	1	0
X2_42791	84	16	0	0
X2_42795	229	7	3	0
X2_42799	84	14	2	0
X2_42842	460	0	0	0
X2_42855	8650	1	0	4
X2_42890	224	4	0	0
X2_42907	167	4	2	0
X2_42919	185	0	6	0
X2_42936	487	5	0	116
X2_42949	2333	659	13	183
X2_42994	70	0	0	0
X2_43000	994	42	88	57
X2_43019	170	22	7	0
X2_43025	269	22	9	6
X2_43053	303	256	39	62
X2_43067	67	0	0	0
X2_43069	262	9	7	11
X2_43089	232	0	0	0
X2_43090	374	46	25	3
X2_43095	161	0	0	0
X2_43109	1295	0	8	0
X2_43157	143	0	1	0
X2_43197	660	140	32	2
X2_43223	3576	0	14	15
X2_43257	287	14	17	11
X2_43329	150	0	0	3
X2_43331	184	102	3	2
X2_43338	121	0	1	1
X2_43366	245	0	0	1
X2_43380	300	3	0	9
X2_43444	4234	363	22	64
X2_43458	1241	65	12	28
X2_43488	806	151	145	68
X2_43494	1311	134	0	400
X2_43496	370	68	1	0
X2_43499	71	12	0	0
X2_43517	106	0	20	3
X2_43528	2408	0	2	2
X2_43636	2851	747	41	14
X2_43714	403	73	9	14
X2_43741	415	3	2	0
X2_43778	284	0	2	0
X2_43794	1452	69	19	5
X2_43806	245	17	176	8
X2_43838	467	1	1	2
X2_43841	90	0	0	0
X2_43910	108	1	2	0
X2_43944	419	68	11	1
X2_43996	56520	0	6	8
X2_44007	114	5	0	17
X2_44037	64	4	11	2
X2_44047	175	0	0	0
X2_44060	133	22	1	0
X2_44092	57	11	9	5
X2_44144	3364	795	318	2424
X2_44157	377	0	0	0
X2_44175	586	54	3	0
X2_44253	484	109	143	25
X2_44259	116	6	5	13
X2_44265	144	11	0	4
X2_44285	1043	50	17	19
X2_44311	128	6	1	1
X2_44330	974	30	21	10
X2_44335	189	66	18	24
X2_44339	1451	59	0	4
X2_44350	171	1	0	1
X2_44359	131	4	2	4
